name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
Graphics Card GPU Holder Support Adjustable Telescopic Rotary Screw Aluminum Alloy Video Card Sag Bracket Desktop(Plus),https://static-01.daraz.com.bd/p/165f6cd9e0d33fe2c0773e880fad7158.jpg,1015.00,608.00,null,-40%,Not Available,0,China,[],No Brand,True
Graphics Card GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/ca294044be79dc76396f18d3ff749b23.png,13509.00,8615.00,null,-36%,Not Available,0,China,[],No Brand,True
3X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/be26870f65a47690d1d57b89f0befe99.jpg,17542.00,9431.00,null,-46%,Not Available,0,China,[],No Brand,True
Extension PCIE 3.0 16X to 16X Reverse Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/9fa6517d3c34eb969ee35a0848097575.jpg,3864.00,2534.00,null,-34%,Not Available,0,China,[],No Brand,True
PCI-E 3.0 16X Graphics Card PCIE X6 to X16 Vertical Adapter Cable,https://static-01.daraz.com.bd/p/a5867c08ba8c442e3354bc1f20621270.jpg,3873.00,2542.00,null,-34%,Not Available,0,China,[],No Brand,True
GTX750TI Extreme Speed Graphics Card 2GB DDR5 128BIT,https://static-01.daraz.com.bd/p/16cb6f399ac217fc3b4bb040e462de5d.jpg,16792.00,12361.00,null,-26%,Not Available,0,China,[],No Brand,True
RX580 8GB for AMD DDR5 256Bit Eating Chicken Game Graphics Card RX580 Desktop Video Card,https://static-01.daraz.com.bd/p/2ec597767f55939394a080943d06a6f4.png,22910.00,11689.00,null,-49%,Not Available,0,China,[],No Brand,True
4X est 6In1 220V 100A Single Phase Digital Panel Ampermeter Volt Watt Kwh Power Factor Meter With Split Ct,https://static-01.daraz.com.bd/p/c0bd94747253caf70cf06cfe751daa84.jpg,4077.00,3090.00,null,-24%,Not Available,0,China,[],No Brand,True
GT730-1 x Graphics Card-black,https://static-01.daraz.com.bd/p/575a73a5c27f9de712e2bc7494dbd7eb.jpg,11230.00,7419.00,null,-34%,Not Available,0,China,[],No Brand,True
1Set GTX750 PCI E 3.0 HD VGA DVI Dual Fan Video Card 4GB DDR5 128Bit Graphics Card+4Pin to 6Pin Cable,https://static-01.daraz.com.bd/p/f3835831979483cc485dd0513f97e47a.jpg,18136.00,11901.00,null,-34%,Not Available,0,China,[],No Brand,True
3090Ti & 40 Series Graphics Card Extension Cable 12+4P to Pci-E8Px3,https://static-01.daraz.com.bd/p/047b855aed862dd66a4c4ac98753c190.jpg,2379.00,1562.00,null,-34%,Not Available,0,China,[],No Brand,True
GT730 image Card-4 x Game Video Cards-black,https://static-01.daraz.com.bd/p/109cb9ec5cfde08902ae0b25381f183c.jpg,14493.00,11056.00,null,-24%,Not Available,0,China,[],No Brand,True
PCI Express 3 Port Video Capture Card TI XIO2213B Chipset,https://static-01.daraz.com.bd/p/3f4f30c26b9c2e7570b71cacf74c1f6b.jpg,3372.00,2537.00,null,-25%,Not Available,0,China,[],No Brand,True
PCIE Expansion Card Adapter Card Desktop Expansion Idle SSD Read Write Board PCIE Expansion Card SSD Hard Disk Adapter Card,https://static-01.daraz.com.bd/p/458d833d584d2640ba6abb83d447d857.png,2019.00,1325.00,null,-34%,Not Available,0,China,[],No Brand,True
GT730 image Card-3 * Game Video Cards-black,https://static-01.daraz.com.bd/p/e75175d7e7bda6fa39d680827dc795fd.jpg,10978.00,8360.00,null,-24%,Not Available,0,China,[],No Brand,True
Asus Dual GeForce DDR5 4GB GTX1650 OC Edition Dual Fan Graphics Card,https://static-01.daraz.com.bd/p/7753b835394160932f611a4e895bbaa3.jpg,30400.00,27500.00,null,-10%,Not Available,0,Bangladesh,[],ASUS,True
OUMERY COLORFUL GeForce RTX 3050 DUO 8G Graphics Card 8GB GDDR6 128Bit 8Nm 14Gbps 1552Mhz 1777Mhz 3DP+HD Video Card,https://static-01.daraz.com.bd/p/a94bf1c438a34effe08b05ff8dcf30e7.png,93704.00,54480.00,null,-42%,Not Available,0,China,[],No Brand,True
OUMERY COLORFUL GeForce GTX 1650 4GD6 Graphics Card 4GB GDDR6 128Bit 12Nm 12Gbps 1410Mhz 1590Mhz DP+HD+DVI Video Card,https://static-01.daraz.com.bd/p/a0029cc01586703dab00a04c96227444.png,59605.00,34654.00,null,-42%,Not Available,0,China,[],No Brand,True
PNY GeForce RTX 3070 8GB UPRISING Dual Fan LHR Graphics Card,https://static-01.daraz.com.bd/p/8c2acf0622875d0347ff533e95624b03.jpg,80000.00,77780.00,null,-3%,Not Available,0,Bangladesh,[],PNY,True
2X GT210 1GB DDR2 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card,https://static-01.daraz.com.bd/p/a150d5c6944040d452600b8b20e55a5e.png,8514.00,5601.00,null,-34%,Not Available,0,China,[],No Brand,True
5V ARGB Sync Abyss Effect Computer Video Card Holder A,https://static-01.daraz.com.bd/p/7ee9c0420cee318676f392ed31100d67.png,3050.00,1549.00,null,-49%,Not Available,0,China,[],No Brand,True
GT730 Graphics Card 2GB GDDR5 64Bit 28Nm 902MHz 5012MHz PCI Express 2.0 HDMI-Compatible+VGA+DVI Video Card,https://static-01.daraz.com.bd/p/733ab07f621d9d9ab1efd5bd3e1e9b00.jpg,15202.00,7873.00,null,-48%,Not Available,0,China,['Product Name: Graphics CardProduct Model: GT730 2GD5 64BITGPU: GT730Chipset Process: 28nmCore Frequency: 902MHz'],No Brand,True
GTX650Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card,https://static-01.daraz.com.bd/p/ed1c30f67b4528401db66021cb1cfada.jpg,18271.00,9447.00,null,-48%,Not Available,0,China,[],No Brand,True
HDMI-Compatible Lock Screen Signal Holder KVM HDMI2.0 Virtual Adapter EDID DDC Dummy Plug for HDMI-Compatible Emulator,https://static-01.daraz.com.bd/p/4533aa8cf622fb5a2d817ecad3e71545.jpg,828.00,556.00,null,-33%,Not Available,0,China,[],No Brand,True
1 PCS GX-30 Jack Support Frame ITX Small Chassis Graphics Card Bracket Anti-Bending Bracket Mini,https://static-01.daraz.com.bd/p/52321e18da26da8ec59614fc7ad0645f.jpg,723.00,439.00,null,-39%,Not Available,0,China,[],No Brand,True
1 Pcs VER018 PLUS Riser Card PCIE 1X to 16X USB3.0 60cm Graphics Card,https://static-01.daraz.com.bd/p/622f87969794f7069bf4bb6f3d9f2d6a.jpg,1108.00,725.00,null,-35%,Not Available,0,China,[],No Brand,True
2X Graphics Card GPU Holder Adjustable Telescopic Rotary Screw Aluminum Alloy Video Card Sag Bracket Desktop(Plus),https://static-01.daraz.com.bd/p/a3b4652f2dda197842b606ebafed3167.png,1143.00,768.00,null,-33%,Not Available,0,China,[],No Brand,True
Extension PCIE 3.0 16X to 16X Reverse Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/9fa6517d3c34eb969ee35a0848097575.jpg,3864.00,2583.00,null,-33%,Not Available,0,China,[],No Brand,True
TH3P4G3 TH3P4G3 Mini GPU Dock Graphics Card Extension Dock Thunderbolt-Compatible PD 60W 40Gbps DC / ATX,https://static-01.daraz.com.bd/p/9daa3a0af5331d1d63b58d614add2db3.png,29866.00,19481.00,null,-35%,Not Available,0,China,[],No Brand,True
AHCI to PCI-E Adapter Board Adapter Card Desktop Expansion Idle SSD Read Write Board PCIE Expansion Card SSD Hard Disk Adapter Card,https://static-01.daraz.com.bd/p/e9e4fb298cddf4e4aeb5caa648cab7a4.jpg,1954.00,1302.00,null,-33%,Not Available,0,China,[],No Brand,True
Adjustable Graphics Video Card Holder SYNC Computer Accessories Black,https://static-01.daraz.com.bd/p/e595f1371045a669002290ca4ed28ce5.png,2026.00,1229.00,null,-39%,Not Available,0,China,[],No Brand,True
EXP GDC Adapter External Laptop Graphics Card MINI PCI-E Interface,https://static-01.daraz.com.bd/p/0b3cbce6be872b69d3998c5627f3af42.jpg,10363.00,5315.00,null,-49%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Anti-Bending Support Frame Support 5V ARGB Motherboard Light Synchronous Black,https://static-01.daraz.com.bd/p/1820c5842b005ee7dd55f9b8b68b8037.jpg,2583.00,1713.00,null,-34%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Computer Protection Bracket Support Adjustable Telescopic Bracket Silver,https://static-01.daraz.com.bd/p/e6f38416ef5a15342aaa5101ff66df67.jpg,1292.00,663.00,null,-49%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Jack Stand Anti-Bending Support Frame Support 5V ARGB Motherboard Light Synchronous White,https://static-01.daraz.com.bd/p/24de7dc694e6d652df462bae6631c43f.jpg,2788.00,1836.00,null,-34%,Not Available,0,China,[],No Brand,True
30 Pcs 5559 4.2mm Black 8P 8PIN Female Socket Curved Needle for PC,https://static-01.daraz.com.bd/p/749c602cbbb0a3b36f6309a04c8fd046.png,991.00,637.00,null,-36%,Not Available,0,China,[],No Brand,True
PCI-E 3.0 16X Graphics Card PCIE X6 to X16 Vertical Adapter Cable,https://static-01.daraz.com.bd/p/d028f932368b882388cb6cee8f507037.jpg,4101.00,2431.00,null,-41%,Not Available,0,China,[],No Brand,True
DDR3 128BIT Desktop Computer Graphics Card Half Height Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/a28947e2739447e37d4d6e30baa973d2.jpg,9607.00,6151.00,null,-36%,Not Available,0,China,[],No Brand,True
GTX550TI High-Speed Graphics Card 2GB DDR5 128BIT 700/850MHZ,https://static-01.daraz.com.bd/p/a9b0614e90d08d0b60124c475b0a8e27.jpg,9727.00,6159.00,null,-37%,Not Available,0,China,[],No Brand,True
2X HD7450 Graphics Card 64Bit 2GB GDDR3 PCI-E 2.0 X16 HDMI-Compatible VGA DVI-I Video Card for AMD Radeon HD 7450 2G,https://static-01.daraz.com.bd/p/e44d5e4908050e7bd07ade141a5678dc.png,10353.00,7074.00,null,-32%,Not Available,0,China,[],No Brand,True
RGBS VGA SCART to YPBPR Converter Game Console Converter Color Difference Converter Video Adapter,https://static-01.daraz.com.bd/p/2c796f8503d9ed27644d726d7413d3a1.jpg,4530.00,2972.00,null,-34%,Not Available,0,China,[],No Brand,True
1 Pc RX580 1284M/1750MHz Computer Game Graphics Card,https://static-01.daraz.com.bd/p/b6f4a3b509a31812d282c0c0f651ca75.jpg,32364.00,21215.00,null,-34%,Not Available,0,China,[],No Brand,True
1 Piece GX-30 Graphics Card Bracket Jack Support Frame ITX Small Chassis Graphics Card Bracket Medium,https://static-01.daraz.com.bd/p/67e4987609a06a6f7dca487e0ea3740b.jpg,753.00,460.00,null,-39%,Not Available,0,China,[],No Brand,True
EXP GDC Adapter External Laptop Graphics Card Dock Video Card,https://static-01.daraz.com.bd/p/28be1b6b89206fb321602820db43bf8d.jpg,12204.00,6259.00,null,-49%,Not Available,0,China,[],No Brand,True
"2X YUV TO RGBS YPBPR to SCART YPBPR VGA Component Transcoder Converter Game Console, RGBS to Color Difference Component",https://static-01.daraz.com.bd/p/0b9958a97ce5907d1857c5af7b74d03d.png,7806.00,5266.00,null,-33%,Not Available,0,China,[],No Brand,True
"Graphics Card GPU Holder, VC-16 PLUS",https://static-01.daraz.com.bd/p/4667fe532d335d66899d70bec443e706.jpg,811.00,518.00,null,-36%,Not Available,0,China,[],No Brand,True
1 Set External Laptop Video Card Dock Notebook to Graphics Card Adapter Laptop Docking Station M.2 M Key,https://static-01.daraz.com.bd/p/8c78fe3575396ddb6cfdd836c279a8a7.jpg,16255.00,8336.00,null,-49%,Not Available,0,China,[],No Brand,True
GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0,https://static-01.daraz.com.bd/p/c0f87bcf9eab845ee52fd717492d58c2.jpg,14116.00,9144.00,null,-35%,Not Available,0,China,[],No Brand,False
6X M.2 M-Key Pcie Expansion Cards M.2 to Pci-E X1 4 Port USB3.0 Graphics Card Expansion Adapter ASM1184E M.2 Adapter,https://static-01.daraz.com.bd/p/31f2de80152dee55b49e6a38f8e40e35.jpg,13156.00,9386.00,null,-29%,Not Available,0,China,[],No Brand,True
R5 230 Graphics Card 1GB GDDR3 64Bit 40Nm 625MHz 533MHz PCIE 2.0 -Compatible / DVI /VGA Video Card,https://static-01.daraz.com.bd/p/ed405c8764658f83369a49c104b8ac61.jpg,8254.00,4283.00,null,-48%,Not Available,0,China,['Chipset Process: 40nm'],No Brand,True
ATI HD6770 1G DDR5 128Bit HDMI+VGA+DVI Independent Graphics Card,https://static-01.daraz.com.bd/p/f23c0693e726c6b419fee2ed96d28045.jpg,11956.00,6216.00,null,-48%,Not Available,0,China,[],No Brand,True
2X Fence Voltage Tester Farm Fencing  Solar Energiser,https://static-01.daraz.com.bd/p/de069d4c535e698cd7665cc0e0bf81df.jpg,2478.00,1554.00,null,-37%,Not Available,0,China,['Designed for low impedance and standard duty fence energisersHighly visible lighting clearly indicating voltage usage levelEasy to useVoltage range: 1000V~10000VDimensions: 12.5 x 4.5 x 1.5cm'],No Brand,True
GT730 2GB DDR3 64Bit Graphics Card 28Nm 902Mhz 800Mhz PCI E 2.0 DVI,https://static-01.daraz.com.bd/p/daf1266ef39b214e55beaa917e821bbb.jpg,11778.00,6180.00,null,-48%,Not Available,0,China,[],No Brand,False
GTX550Ti 1GB DDR5 128Bit Graphics Card PCIE 2.0 HDMI-Compatible/DVI,https://static-01.daraz.com.bd/p/d7146d366f6453f6a044c6eadec0fb9d.jpg,11728.00,5911.00,null,-50%,Not Available,0,China,[],No Brand,True
For AMD Radeon R7 350 2G Speed Graphics Card 2GB 128Bit GDDR5 800/850MHz PCI-E 3.0 X16 HD Desktop PC Graphics Card,https://static-01.daraz.com.bd/p/cfe57831d8e1b3cf91d493c466b032ac.jpg,11785.00,7642.00,null,-35%,Not Available,0,China,"['1. R7 350 extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. It can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy the high-definition picture.3. DVI interface and DP interface can be connected to a monitor or LCD screen can be used4. The game graphics card runs smoothly and stably, giving you a better gaming experience5. The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
TH3P4G3 Mini for Thundeolt-Compatible GPU Dock Graphics Card USB3.0,https://static-01.daraz.com.bd/p/0d241e68c9ca6f4a264b7b733edb034e.jpg,26493.00,17662.00,null,-33%,Not Available,0,China,[],No Brand,True
1 Piece GTX750 28Nm 4GB DDR5 128Bit Graphics Card 1020Mhz 1253Mhz PCI E 3.0 HD VGA DVI Video Card for Gaming Office,https://static-01.daraz.com.bd/p/da0281ad00646a09000e4ecf45bf3e80.jpg,16944.00,11296.00,null,-33%,Not Available,0,China,[],No Brand,True
TH3P4 Lite Mini GPU Dock External Graphic Card Units Equipment for Thunder 3/4 40Gbps DC Power-Supply Installation,https://static-01.daraz.com.bd/p/9ac7ad19d37e04d044524c00ee070f8e.png,21772.00,14515.00,null,-33%,Not Available,0,China,[],No Brand,True
PELADN Graphic Card RTX 2060 Super 8GB GDDR6 Graphic Card GPU RTX2060S Gaming Video Card,https://static-01.daraz.com.bd/p/6abad080fc5832bd77df719d35b0521f.jpg,58137.00,36795.00,null,-37%,Not Available,0,China,[],No Brand,True
1020/1253MHz PCI-E2.0 X16 HD Small Chassis PC Game Graphics Card,https://static-01.daraz.com.bd/p/57ce0c9e750e21527f26f509864034ec.jpg,18138.00,11813.00,null,-35%,Not Available,0,China,"['1. GTX750 4G extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. It can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy the high-definition picture.3. DVI interface and VGA interface can be connected to a monitor or LCD screen can be used4. The game graphics card runs smoothly and stably, giving you a better gaming experience5. The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
5V ARGB Sync Abyss Effect Computer Video Card Holder B,https://static-01.daraz.com.bd/p/e19680ad5b55e0f6e215613bf00ed95e.jpg,3144.00,1643.00,null,-48%,Not Available,0,China,[],No Brand,True
PC Gaming Graphics Card-1 x GTX750TI graphics card-Black&Red,https://static-01.daraz.com.bd/p/f8b5f15679f966498a530a0dd6a72029.jpg,18279.00,11962.00,null,-35%,Not Available,0,China,"['1. GTX750TI 2GB extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. Can be connected to high-definition TV. High-definition LCD display allows you to enjoy high-definition pictures.3. DVI interface and VGA interface can be connected to the monitor or LCD screen can be used4. The installation is very convenient, no additional tools are needed, and the installation process is very simple.5. Graphics card for chicken-eating games 3D games such as League of Legends, Dungeon and Warriors, Warcraft, Crossfire, Sword and Spirit, etc.!']",No Brand,True
Gigabyte Geforce GTX 1650,https://static-01.daraz.com.bd/p/edab234e0f60cae7bfaf739359d03283.jpg,30000.00,30000.00,null,Not Available,Not Available,0,Bangladesh,[],Gigabyte,False
RX580 8GB for AMD Game Graphics Card DDR5 256BIT 2048SP 1284M/8100MHz PCI-E3.0 16X 3XDP 1XHD 1XDVI 8Pin Dual Fan Card,https://static-01.daraz.com.bd/p/c6fcb8431524b0f642dd6f4d6c9f33c5.jpg,31454.00,16048.00,null,-49%,Not Available,0,China,[],No Brand,True
GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0,https://static-01.daraz.com.bd/p/75c8ccc6e4f7a41b55b94fb6990ab39b.jpg,20189.00,11342.00,null,-44%,Not Available,0,China,[],No Brand,False
for GeForce RTX 30 Series GPU-1 * Dual 6pin to mini 12pin cable-Black,https://static-01.daraz.com.bd/p/78c5f9dcfc86f0083dcefdc5d71a61bb.jpg,811.00,556.00,null,-31%,Not Available,0,China,"[""Dual 6P Female - Mini 12P Male:Dual 6 pin female ends to plug into the  supply, mini 12 pin male end to plug into the video graphics card;Compatibility: Compatible with common non-modular PSUs and semi-modular PSUs with dual PCIe 6 pin male output cable; (Note: It does not work with Fully-modular PSUs.)Compatibility: Compatible with graphics cards with mini 12 pin port such as: for NVIDIA GeForce RTX 30 Series 3090/3080/3070/3060/3050 etc.;Parameter: Length(including connectors): 7.8-inch(20cm), Gauge: 1007-18AWG(standard tin-coating copper wire);Note: This cable was only designed for graphics card with mini 12 pin port, not motherboard or CPU. It will be damaged and burned once you connect it to motherboard or CPU and we won't take any responsibility for wrongly using or installing. Please contact us if you have any questions;""]",No Brand,True
GT220 Graphics Card 1GB GDDR3 128Bit 40Nm 625Mhz 1580MHz PCIE 1.0 HDMI-Compatible+VGA Video Card,https://static-01.daraz.com.bd/p/21b6d70f213ded2959a4d2ea457fe256.jpg,5281.00,4054.00,null,-23%,Not Available,0,China,[],No Brand,True
Graphics Card DDR5 256BIT Desktop Computer Graphics Card PCI Express 3.0 16X Graphics Card,https://static-01.daraz.com.bd/p/17881f51641fdbe1920b76bad442f7c4.jpg,19469.00,12093.00,null,-38%,Not Available,0,China,[],No Brand,True
ARKTEK NVIDIA GeForce GTX1050Ti 4GB GDDR5 128bit Graphics Card,https://static-01.daraz.com.bd/p/62effb4a2556b68590df88336022bf53.jpg,25500.00,22800.00,null,-11%,Not Available,0,Bangladesh,[],ARKTEK,True
"PCI-E3.0 graphics card-1 x Graphics card
2 x Baffle-Black",https://static-01.daraz.com.bd/p/c6b11392610faad3df8a26d7a7c99793.jpg,5941.00,4011.00,null,-32%,Not Available,0,China,['2. PWM intelligent temperature control radiator: The independent graphics card designed with PWM intelligent temperature control radiator greatly reduces the noise when the graphics card is running. ;'],No Brand,True
PCI-E 1.1 X16 Desktop Small Chassis PC Gaming Graphics Card,https://static-01.daraz.com.bd/p/446f89722e25bdb7d22764fd66849a00.jpg,7695.00,3946.00,null,-49%,Not Available,0,China,[],No Brand,True
GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/59d4e9f33f56c53aa697ab2e767ee4de.png,19818.00,10542.00,null,-47%,Not Available,0,China,[],No Brand,True
8G 8GB GDDR6 Graphics Card #GV-N3070GAMING OC-8GD,https://static-01.daraz.com.bd/p/7eefb3adb937e7ed932f784ccaf7d23f.jpg,63999.00,63999.00,null,Not Available,Not Available,0,Bangladesh,[],No Brand,True
GT730K Video Card-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/025bfea53fe31a6bc3bf48f4f1a387a0.jpg,8979.00,5797.00,null,-35%,Not Available,0,China,['Product Name: Graphics CardModel:GT730 2GD3 64BITGPU: GT730Chipset Process: 28nmCore Frequency: 902MHz'],No Brand,False
2D Graphics Card 16MB+64MB DDR 1920X1440 Embedded Graphics Application Multimedia,https://static-01.daraz.com.bd/p/8880b38b8a6f90a7078b87cfe0dbbbe3.png,22597.00,13138.00,null,-42%,Not Available,0,China,[],No Brand,True
RX580 8G 2048SP Gaming Graphics Card 8GB DDR5 256Bit 1284/1750MHz DVI DP HDMI-Compatible Interface PCIE 3.0 16X 6PIN,https://static-01.daraz.com.bd/p/99c2b4a8ed40683e6cc9b28b68f7adb0.jpg,21692.00,11417.00,null,-47%,Not Available,0,China,[],No Brand,True
PELADN RX 550 4GB Graphics Card Desktop Computer Independent Graphics Card Gaming Video Card for BTC Miner Rig,https://static-01.daraz.com.bd/p/252e8541e8734ea924cfe1a8cded4b82.jpg,21798.00,14155.00,null,-35%,Not Available,0,China,[],No Brand,False
RX580 8GB for AMD Game Graphics Card DDR5 256BIT 2048SP 1284M/8100MHz PCI-E3.0 16X 3XDP 1XHD 1XDVI 8Pin Dual Fan Card,https://static-01.daraz.com.bd/p/c6fcb8431524b0f642dd6f4d6c9f33c5.jpg,31454.00,16048.00,null,-49%,Not Available,0,China,[],No Brand,True
RX580 Game Graphics Card 8GB Desktop Graphics Card DDR5 256Bit Computer Graphics Card,https://static-01.daraz.com.bd/p/c2e91beb2c309ae3f1cd6b4ee8b1c8e3.png,22321.00,11506.00,null,-48%,Not Available,0,China,[],No Brand,True
GTX750TI 2GB GDDR5 128Bit Graphics Card 28Nm1020MHz 1250MHz PCIE3.0 HDMI-Compatible DVI VGA Dual Fan Video Card,https://static-01.daraz.com.bd/p/6a2952ad9f7b4899301e158fceb7732e.jpg,31166.00,17509.00,null,-44%,Not Available,0,China,[],No Brand,False
RX580 8GB 2048SP Desktop Computer Graphics Card DDR5 256Bit Game HD Graphics Cards,https://static-01.daraz.com.bd/p/e5d7bcdaf881debebc853ede000f502d.png,24649.00,12576.00,null,-49%,Not Available,0,China,[],No Brand,True
GTX650 Graphics Card 2GB DDR5 128Bit PCIE 2.0 Desktop Gaming Graphics Card HDMI-Compatible/DVI/VGA Video Card,https://static-01.daraz.com.bd/p/c89b2ed7b1843e32443a27ebdc359b62.jpg,12927.00,7671.00,null,-41%,Not Available,0,China,[],No Brand,True
GT730 Graphics Card 2GB GDDR5 64Bit 28Nm 902MHz 5012MHz PCI Express 2.0 HDMI-Compatible+VGA+DVI Video Card,https://static-01.daraz.com.bd/p/575a73a5c27f9de712e2bc7494dbd7eb.jpg,11230.00,7398.00,null,-34%,Not Available,0,China,[],No Brand,True
Graphics card-1 x R7 350 graphics card,https://static-01.daraz.com.bd/p/ae5be0550837155b27e733eadf7706b1.jpg,12319.00,7584.00,null,-38%,Not Available,0,China,"['1. R7 350 extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. It can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy the high-definition picture.3. DVI interface and DP interface can be connected to a monitor or LCD screen can be used4. The game graphics card runs smoothly and stably, giving you a better gaming experience5. The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
GTX550TI Card 128Bit 2GB GDDR5 Desktop Computer Game HD Graphics Card,https://static-01.daraz.com.bd/p/a04740d06cf44584975374487e6fb086.jpg,9231.00,5167.00,null,-44%,Not Available,0,China,[],No Brand,True
COLORFUL GeForce GT730K 4GD3 Graphics Card 4GB GDDR3 64Bit Video Card,https://static-01.daraz.com.bd/p/4819eb0c94188aaa5bf8e351ec47dec0.jpg,13488.00,8601.00,null,-36%,Not Available,0,China,[],No Brand,False
"Graphics card-1 x Graphics Card
1 x Drive",https://static-01.daraz.com.bd/p/4a5e14c92951aba6e07fa4d3694402d6.jpg,8941.00,6810.00,null,-24%,Not Available,0,China,"['HDMI interface. Can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy high-definition pictures.DVI interface and VGA interface can be connected to a monitor or LCD screen can be usedAll solid state capacitors. A variety of output interfaces High-definition multimedia interface, VGA, DVI-D interface, can meet the needs of long-term useThe product has a frosted appearance, small size and light weight.Low operating noise: Quiet work. Lower operating temperature and higher efficiency.']",No Brand,True
COLORFUL GeForce GT710 1GD3 Graphics Card 1024M GDDR3 28Nm 1600MHZ,https://static-01.daraz.com.bd/p/075372c84b17fe9aefa92966e71560bf.jpg,8209.00,4898.00,null,-40%,Not Available,0,China,[],No Brand,True
GTS450 1GB GDDR5 Desktop Computer HD Game Graphics Card,https://static-01.daraz.com.bd/p/3406549a668eb4d54011d8b938e33a38.jpg,9858.00,6226.00,null,-37%,Not Available,0,China,[],No Brand,True
GTX750 4G Ultra-Fast Graphics Card 4GB 128Bit GDDR5 1020/1253MHz PCI-E2.0 X16 HD Small Chassis PC Game Graphics Card,https://static-01.daraz.com.bd/p/57ce0c9e750e21527f26f509864034ec.jpg,25578.00,13264.00,null,-48%,Not Available,0,China,"['1. GTX750 4G extreme speed graphics card, with silent cooling fan has low noise and can work quietly, which is very suitable for desktop use.2. HDMI-compatible interface. It can be connected to a high-definition TV. The high-definition LCD display allows you to enjoy the high-definition picture.3. DVI interface and VGA interface can be connected to a monitor or LCD screen can be used4. The game graphics card runs smoothly and stably, giving you a better gaming experience5. The installation is very convenient, no additional tools are needed, and the installation process is very simple.']",No Brand,True
GTX750TI Extreme Speed Graphics Card 2GB DDR5 128BIT,https://static-01.daraz.com.bd/p/e0a53a3a342adb9cd28b10ae5eb68177.jpg,22390.00,11681.00,null,-48%,Not Available,0,China,[],No Brand,True
GTX1050TI Extreme Speed Graphics Card 4GB DDR5 128BIT 1164/1350MHz 7680X4320 PCI-E3.0 16X Desktop Gaming Graphics Card,https://static-01.daraz.com.bd/p/86465cc32b4adb443f41ccba524a7998.png,33640.00,22427.00,null,-33%,Not Available,0,China,[],No Brand,True
GT705 Graphics Card 1GB GDDR3 64BIT 810MHz PCIE 2.0 HDMI-Compatible VGA Video Card for ASUS Colorful Motherboard,https://static-01.daraz.com.bd/p/57f498eb5d8c920749492eaf7e235032.jpg,5536.00,3768.00,null,-32%,Not Available,0,China,['GPU: GT705Chipset Process: 40nmCore Frequency: 810MHzCUDA core: 48Memory Capacity: 1GB'],No Brand,True
"Arktek graphics card akn610d3s2gl1, gt610 2gb ddr3 64bit",https://static-01.daraz.com.bd/p/ece593383eb1b5f080d43e68e1b17f4e.jpg,6500.00,6500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
GT210 1GB Graphics Card GT210 1GB GDDR3 64Bit Graphics Card PClE X16 2.0 GPU Computer Graphics Card,https://static-01.daraz.com.bd/p/b2077514c2e24cb8ce019b076fbd0165.png,6970.00,3556.00,null,-49%,Not Available,0,China,[],No Brand,True
Desktop Computer PCI Graphics Card ATI Rage XL 8MB Tractor Card VGA Card for HISHARD BUDDY,https://static-01.daraz.com.bd/p/eba356456fad5eb1427776c69c9f24be.jpg,1971.00,1314.00,null,-33%,Not Available,0,China,[],No Brand,True
